"index","timestamp","updates","states","reward","reward_per_1k_updates","reward_per_1k_updates_sma25","updates_progress","states_progress","reward_progress"
"6738","20260219_170653","1605575","3300","-32305,912241","-38,214912","-26,064836","4,51184","0,737271","-4,296674"
"6739","20260219_170655","1606145","3301","-32320,741241","-26,015789","-26,578365","4,513459","0,737519","-4,298672"
"6740","20260219_170658","1606793","3302","-32335,151241","-22,237654","-26,676157","4,5153","0,737766","-4,300614"
"6741","20260219_170659","1607231","3302","-32350,584741","-35,236301","-26,871862","4,516545","0,737766","-4,302693"
"6742","20260219_170701","1607803","3302","-32362,610241","-21,023601","-26,69898","4,51817","0,737766","-4,304313"
"6743","20260219_170703","1608370","3302","-32377,455741","-26,18254","-26,565866","4,519781","0,737766","-4,306313"
"6744","20260219_170706","1608936","3302","-32391,708241","-25,181095","-26,824525","4,521389","0,737766","-4,308234"
"6745","20260219_170711","1609749","3302","-32403,247741","-14,193727","-25,737837","4,523699","0,737766","-4,309788"
"6746","20260219_170713","1610396","3302","-32422,662241","-30,006955","-26,110706","4,525537","0,737766","-4,312404"
"6747","20260219_170715","1610945","3302","-32435,363241","-23,134791","-25,624129","4,527097","0,737766","-4,314115"
"6748","20260219_170717","1611602","3302","-32446,368241","-16,750381","-25,077191","4,528964","0,737766","-4,315598"
"6749","20260219_170719","1612140","3302","-32466,279241","-37,009294","-25,323483","4,530492","0,737766","-4,31828"
"6750","20260219_170721","1612850","3303","-32482,642241","-23,046479","-24,524663","4,53251","0,738013","-4,320485"
"6751","20260219_170723","1613304","3303","-32495,800241","-28,982379","-24,363121","4,5338","0,738013","-4,322258"
"6752","20260219_170725","1613731","3303","-32506,882241","-25,953162","-24,730025","4,535013","0,738013","-4,323751"
"6753","20260219_170727","1614145","3303","-32522,413741","-37,5157","-25,463812","4,536189","0,738013","-4,325843"
"6754","20260219_170728","1614530","3303","-32532,482241","-26,151948","-25,37186","4,537283","0,738013","-4,3272"
"6755","20260219_170730","1614805","3303","-32543,046741","-38,416364","-26,236587","4,538064","0,738013","-4,328623"
"6756","20260219_170732","1615447","3303","-32554,720741","-18,183801","-25,991306","4,539889","0,738013","-4,330196"
"6757","20260219_170734","1616078","3303","-32572,647741","-28,41046","-26,415648","4,541681","0,738013","-4,332611"
"6758","20260219_170736","1616461","3303","-32583,923241","-29,439948","-26,675139","4,54277","0,738013","-4,334131"
"6759","20260219_170738","1617038","3303","-32599,293741","-26,638648","-26,207578","4,544409","0,738013","-4,336201"
"6760","20260219_170739","1617500","3303","-32609,615241","-22,340909","-26,296661","4,545722","0,738013","-4,337592"
"6761","20260219_170742","1618129","3304","-32616,345741","-10,700318","-25,891411","4,547509","0,73826","-4,338499"
"6762","20260219_170743","1618641","3304","-32628,563741","-23,863281","-26,193217","4,548964","0,73826","-4,340145"
"6763","20260219_170744","1619637","3304","-32656,489241","-28,037651","-25,786127","4,551793","0,73826","-4,343907"
"6764","20260219_170745","1620501","3305","-32685,201241","-33,231481","-26,074755","4,554248","0,738507","-4,347776"
"6765","20260219_170747","1620951","3305","-32699,903741","-32,672222","-26,492137","4,555527","0,738507","-4,349757"
"6766","20260219_170748","1621301","3305","-32712,330741","-35,505714","-26,502914","4,556521","0,738507","-4,351431"
"6767","20260219_170750","1621867","3305","-32729,983741","-31,189046","-26,909532","4,558129","0,738507","-4,353809"
"6768","20260219_170752","1622333","3305","-32743,089741","-28,124464","-26,987209","4,559453","0,738507","-4,355575"
"6769","20260219_170754","1622766","3305","-32755,139741","-27,829099","-27,093129","4,560684","0,738507","-4,357199"
"6770","20260219_170755","1623332","3306","-32767,192741","-21,295053","-27,377182","4,562292","0,738754","-4,358822"
"6771","20260219_170757","1623841","3306","-32782,907741","-30,874263","-27,411874","4,563738","0,738754","-4,36094"
"6772","20260219_170759","1624388","3306","-32797,801741","-27,228519","-27,575623","4,565292","0,738754","-4,362946"
"6773","20260219_170800","1624857","3306","-32803,092241","-11,280384","-27,356823","4,566625","0,738754","-4,363659"
"6774","20260219_170802","1625392","3309","-32814,249241","-20,854206","-26,71062","4,568145","0,739496","-4,365162"
"6775","20260219_170805","1625864","3309","-32822,285741","-17,026483","-26,46982","4,569486","0,739496","-4,366245"
"6776","20260219_170808","1626462","3309","-32829,797241","-12,561037","-25,812966","4,571185","0,739496","-4,367257"
"6777","20260219_170809","1626974","3309","-32840,488241","-20,880859","-25,610074","4,57264","0,739496","-4,368698"
"6778","20260219_170811","1627557","3310","-32845,796241","-9,104631","-24,473632","4,574296","0,739743","-4,369413"
"6779","20260219_170812","1628043","3311","-32856,005241","-21,006173","-24,267801","4,575677","0,73999","-4,370788"
"6780","20260219_170814","1628527","3312","-32873,357741","-35,852273","-24,165237","4,577052","0,740237","-4,373126"
"6781","20260219_170815","1628851","3314","-32885,898741","-38,70679","-24,986156","4,577973","0,740732","-4,374816"
"6782","20260219_170817","1629343","3314","-32893,888741","-16,239837","-24,499332","4,579371","0,740732","-4,375892"
"6783","20260219_170819","1629949","3314","-32910,723741","-27,780528","-24,432955","4,581093","0,740732","-4,37816"
"6784","20260219_170822","1630806","3314","-32917,667241","-8,1021","-23,691493","4,583527","0,740732","-4,379096"
"6785","20260219_170824","1631230","3314","-32935,922241","-43,054245","-24,520026","4,584732","0,740732","-4,381555"
"6786","20260219_170826","1631670","3314","-32951,140241","-34,586364","-25,475468","4,585982","0,740732","-4,383606"
"6787","20260219_170828","1632256","3315","-32958,109741","-11,893345","-24,996671","4,587647","0,740979","-4,384545"
"6788","20260219_170829","1632685","3315","-32967,976241","-22,998834","-24,795118","4,588866","0,740979","-4,385874"
"6789","20260219_170830","1633113","3315","-32981,848241","-32,411215","-24,762307","4,590082","0,740979","-4,387743"
"6790","20260219_170832","1633549","3315","-32989,492241","-17,53211","-24,156703","4,591321","0,740979","-4,388773"
"6791","20260219_170833","1634018","3315","-32992,547241","-6,513859","-22,997029","4,592654","0,740979","-4,389184"
"6792","20260219_170835","1634532","3315","-33007,633241","-29,350195","-22,923475","4,594114","0,740979","-4,391217"
"6793","20260219_170839","1635180","3315","-33009,915741","-3,522377","-21,939391","4,595955","0,740979","-4,391524"
"6794","20260219_170842","1635650","3316","-33018,597741","-18,47234","-21,565121","4,597291","0,741226","-4,392694"
"6795","20260219_170843","1636017","3316","-33031,550741","-35,294278","-22,12509","4,598333","0,741226","-4,394439"
"6796","20260219_170845","1636434","3317","-33042,673241","-26,672662","-21,957026","4,599518","0,741473","-4,395938"
"6797","20260219_170846","1636907","3317","-33052,340241","-20,437632","-21,68539","4,600862","0,741473","-4,39724"
"6798","20260219_170847","1637274","3317","-33070,294241","-48,920981","-23,191014","4,601905","0,741473","-4,399659"
"6799","20260219_170849","1637672","3317","-33082,501741","-30,672111","-23,58373","4,603036","0,741473","-4,401304"
"6800","20260219_170850","1638276","3317","-33094,983741","-20,665563","-23,729294","4,604752","0,741473","-4,402986"
"6801","20260219_170851","1638562","3317","-33107,697241","-44,452797","-25,004964","4,605564","0,741473","-4,404699"
"6802","20260219_170853","1639164","3317","-33117,384741","-16,092193","-24,813417","4,607275","0,741473","-4,406004"
"6803","20260219_170855","1639587","3317","-33130,083741","-30,021277","-25,650083","4,608477","0,741473","-4,407715"
"6804","20260219_170858","1640211","3317","-33152,408241","-35,776442","-26,240894","4,61025","0,741473","-4,410722"
"6805","20260219_170902","1640731","3317","-33162,420741","-19,254808","-25,576995","4,611727","0,741473","-4,412071"
"6806","20260219_170903","1641021","3317","-33177,123241","-50,698276","-26,056655","4,612551","0,741473","-4,414052"
"6807","20260219_170905","1641400","3318","-33187,212741","-26,621372","-26,471916","4,613628","0,74172","-4,415412"
"6808","20260219_170907","1641853","3318","-33205,381241","-40,107064","-26,964978","4,614915","0,74172","-4,417859"
"6809","20260219_170909","1642481","3320","-33222,714241","-27,600318","-27,744906","4,616699","0,742215","-4,420195"
"6810","20260219_170911","1643135","3320","-33239,972241","-26,388379","-27,078272","4,618557","0,742215","-4,42252"
"6811","20260219_170912","1643723","3323","-33255,332241","-26,122449","-26,739715","4,620228","0,742956","-4,424589"
"6812","20260219_170913","1644254","3324","-33267,508241","-22,93032","-27,181194","4,621737","0,743203","-4,42623"
"6813","20260219_170914","1644791","3324","-33282,484241","-27,888268","-27,376771","4,623263","0,743203","-4,428248"
"6814","20260219_170915","1645114","3324","-33296,836241","-44,433437","-27,85766","4,62418","0,743203","-4,430181"
"6815","20260219_170916","1645540","3324","-33321,519241","-57,941315","-29,474028","4,625391","0,743203","-4,433507"
"6816","20260219_170918","1646033","3325","-33338,866241","-35,186613","-30,620939","4,626791","0,74345","-4,435844"
"6817","20260219_170920","1646339","3325","-33352,086741","-43,204248","-31,175101","4,627661","0,74345","-4,437625"
"6818","20260219_170921","1646742","3326","-33369,874241","-44,137717","-32,799714","4,628806","0,743697","-4,440022"
"6819","20260219_170922","1647026","3326","-33383,125241","-46,658451","-33,927159","4,629613","0,743697","-4,441807"
"6820","20260219_170924","1647458","3326","-33401,378741","-42,253472","-34,205527","4,63084","0,743697","-4,444266"
"6821","20260219_170926","1647915","3327","-33410,124241","-19,136761","-33,904091","4,632139","0,743945","-4,445444"
"6822","20260219_170928","1648398","3328","-33420,353241","-21,178054","-33,933707","4,633511","0,744192","-4,446823"
"6823","20260219_170931","1649026","3328","-33427,081241","-10,713376","-32,405403","4,635295","0,744192","-4,447729"
"6824","20260219_170933","1649518","3328","-33437,192741","-20,551829","-32,000592","4,636693","0,744192","-4,449091"
"6825","20260219_170935","1650066","3328","-33452,822241","-28,520985","-32,314809","4,63825","0,744192","-4,451197"
"6826","20260219_170938","1650658","3328","-33462,514741","-16,372466","-31,191596","4,639932","0,744192","-4,452503"
"6827","20260219_170940","1651422","3328","-33474,232741","-15,337696","-31,161416","4,642103","0,744192","-4,454082"
"6828","20260219_170942","1652026","3329","-33488,253241","-23,212748","-30,889075","4,643819","0,744439","-4,455971"
"6829","20260219_170943","1652360","3330","-33503,546741","-45,788922","-31,289574","4,644768","0,744686","-4,458031"
"6830","20260219_170945","1652937","3331","-33520,521241","-29,418544","-31,696123","4,646408","0,744933","-4,460318"
"6831","20260219_170949","1653605","3332","-33527,711241","-10,763473","-30,098731","4,648305","0,74518","-4,461287"
"6832","20260219_170952","1654063","3333","-33542,456241","-32,194323","-30,321649","4,649607","0,745428","-4,463273"
"6833","20260219_170953","1654405","3333","-33557,712741","-44,609649","-30,501753","4,650578","0,745428","-4,465329"
"6834","20260219_170955","1654935","3333","-33569,313241","-21,887736","-30,273249","4,652084","0,745428","-4,466892"
"6835","20260219_170957","1655382","3333","-33581,879241","-28,111857","-30,342188","4,653354","0,745428","-4,468585"
"6836","20260219_170958","1655795","3333","-33600,821741","-45,865617","-31,131915","4,654528","0,745428","-4,471137"
"6837","20260219_171000","1656198","3334","-33621,412741","-51,094293","-32,258474","4,655673","0,745675","-4,473911"
"6838","20260219_171001","1656655","3335","-33633,947241","-27,42779","-32,240055","4,656971","0,745922","-4,4756"
"6839","20260219_171003","1657311","3335","-33640,595741","-10,134909","-30,868114","4,658835","0,745922","-4,476496"
"6840","20260219_171006","1658010","3335","-33655,384241","-21,156652","-29,396727","4,660821","0,745922","-4,478488"
"6841","20260219_171010","1658729","3339","-33672,308241","-23,538248","-28,930793","4,662864","0,746911","-4,480768"
"6842","20260219_171011","1659174","3339","-33684,907741","-28,313483","-28,335162","4,664128","0,746911","-4,482466"
"6843","20260219_171013","1659939","3342","-33695,937741","-14,418301","-27,146385","4,666302","0,747652","-4,483952"
"6844","20260219_171015","1660565","3342","-33703,227241","-11,644569","-25,74583","4,668081","0,747652","-4,484934"
"6845","20260219_171017","1661223","3343","-33717,649741","-21,918693","-24,932439","4,66995","0,747899","-4,486877"
"6846","20260219_171019","1661730","3344","-33730,548241","-25,440828","-25,184602","4,671391","0,748146","-4,488615"
"6847","20260219_171021","1662335","3345","-33745,225241","-24,259504","-25,30786","4,67311","0,748393","-4,490593"
"6848","20260219_171022","1662866","3346","-33757,394741","-22,918079","-25,796048","4,674618","0,748641","-4,492232"
"6849","20260219_171023","1664114","3347","-33783,642741","-21,032051","-25,815257","4,678164","0,748888","-4,495768"
"6850","20260219_171024","1664665","3347","-33795,720241","-21,919238","-25,551187","4,67973","0,748888","-4,497396"
"6851","20260219_171025","1665336","3348","-33812,299741","-24,708644","-25,884634","4,681636","0,749135","-4,499629"
"6852","20260219_171027","1666093","3348","-33828,389241","-21,254293","-26,121298","4,683787","0,749135","-4,501797"
"6853","20260219_171029","1666543","3348","-33840,256741","-26,372222","-26,247677","4,685066","0,749135","-4,503396"
"6854","20260219_171030","1667014","3348","-33863,339241","-49,007431","-26,376417","4,686404","0,749135","-4,506506"
"6855","20260219_171032","1667577","3348","-33875,370741","-21,370337","-26,054489","4,688004","0,749135","-4,508127"
"6856","20260219_171034","1667936","3348","-33886,153241","-30,034819","-26,825343","4,689024","0,749135","-4,50958"
"6857","20260219_171037","1668493","3348","-33900,411741","-25,598743","-26,561519","4,690606","0,749135","-4,511501"
"6858","20260219_171039","1669166","3348","-33915,346741","-22,191679","-25,664801","4,692518","0,749135","-4,513513"
"6859","20260219_171041","1669810","3348","-33937,612241","-34,573758","-26,172242","4,694348","0,749135","-4,516513"
"6860","20260219_171043","1670484","3348","-33949,781241","-18,054896","-25,769963","4,696263","0,749135","-4,518152"
"6861","20260219_171044","1670939","3349","-33957,292741","-16,508791","-24,59569","4,697556","0,749382","-4,519164"
"6862","20260219_171045","1671296","3349","-33965,886741","-24,072829","-23,514832","4,69857","0,749382","-4,520322"
"6863","20260219_171047","1671843","3349","-33978,589241","-23,222121","-23,346605","4,700124","0,749382","-4,522034"
